Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4586.3 at 16:37 6/8/2010  Report at 19:05 Friday 6/8/2010. Processed 23:12 Friday 6/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
TVN Corp Ltd,TVN,0.007,-,0.008,0.01,-,-,-,0.007,0.007,0.013,0.004,-,,-,-,-,-0.14,-,-,-,
Vita Grp Ltd,VTG,0.26,-0.5,0.26,0.27,136,0.265,0.26,0.28,0.26,0.345,0.125,-,,-,-0.05,-,6.56,4.0,-1.5,-5.45,
Warehouse Grp,WHS,2.81,-6,2.78,2.87,28,2.81,2.79,2.94,2.77,3.694,2.71,17.83,,1.22,0.83,6.35,21.82,12.9,4.0,1.44,
Wotif Com Hldgs,WTF,5.42,-12,5.41,5.43,12243,5.54,5.33,5.60,5.18,8.08,4.50,20,f,1.21,-0.06,3.69,24.23,22.4,25.0,4.84,
SECTOR: Consumer Staples,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,,
AWB Ltd,AWB,1.10,4,1.095,1.10,164094,1.115,1.075,1.115,0.98,1.337,0.865,-,,-,1.85,-,3.67,30.0,11.0,11.11,
Health Corp,HEA,0.018,-,0.019,0.03,-,-,-,0.018,0.018,0.061,0.013,-,,-,-0.03,-,-4.48,-,-,-,
  opt dec11,HEAO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Metcash Ltd,MTS,4.42,-1,4.41,4.43,11783,4.43,4.40,4.51,4.40,4.74,3.84,26,f,1.14,0.12,5.88,29.74,14.9,-3.0,-0.67,
Pan Asia Corp Ltd,PZC,0.015,-,0.015,0.016,2452,0.015,0.015,0.016,0.014,0.061,0.008,-,,-,-,-,-0.35,-,-,-,
Redisland Aust,RLA,0.024,-,0.019,0.024,-,-,-,0.024,0.024,0.03,0.013,-,,-,0.02,-,0.24,10.0,-,-,
Wesfarmers Ltd,WES,31.53,31,31.47,31.54,19852,31.56,31.22,31.56,31.08,33.21,23.60,115,f,1.13,3.47,3.65,129.9,24.3,44.0,1.42,
  part prot,WESN,31.78,34,31.36,31.78,909,31.79,31.45,31.79,31.25,33.23,23.75,115,,-,-,3.62,-,-,59.0,1.89,
Woolworths Ltd,WOW,26.44,38,26.42,26.46,41079,26.52,26.05,26.52,25.68,30.57,25.19,109,f,1.46,1.99,4.12,158.91,16.6,65.0,2.52,
INDUSTRY GROUP: Food Beverage & Tobacco,,,,,,,,,,,,,,,,,,,,,,
Aust Agriculture,AAC,1.53,2,1.50,1.55,2673,1.54,1.495,1.54,1.48,1.595,1.22,-,,-,2.42,-,-20.3,-,2.5,1.66,
Aust Vintage Ltd,AVG,0.25,1,0.25,0.27,272,0.26,0.25,0.27,0.24,0.49,0.165,-,,-,0.98,-,11.2,2.2,-1.0,-3.85,
AWH Corp Ltd,AWL,0.004,-,0.004,0.005,6750,0.004,0.004,0.004,0.004,0.011,0.003,-,,-,-,-,-0.2,-,0.1,33.33,
Brand New Vintage,BNV,0.019,-,0.018,0.03,-,-,-,0.019,0.016,0.033,0.013,-,,-,0.02,-,-0.19,-,-,-,
Buderim Ginger,BUG,0.20,-,0.20,0.255,-,-,-,0.22,0.20,0.38,0.20,-,,-,0.66,-,-4.19,-,-2.0,-9.09,
Cervantes Corp,CVS,0.021,-,0.021,0.023,-,-,-,0.021,0.021,0.041,0.015,-,,-,-,-,-0.11,-,-,-,
Clean Seas Tuna,CSS,0.099,0.4,0.096,0.099,550,0.099,0.097,0.099,0.095,0.68,0.075,-,,-,0.24,-,-9.67,-,-,-,
Coca-Cola Amatil,CCL,11.60,6,11.50,11.65,19817,11.68,11.51,11.68,11.30,12.15,9.21,43.5,f,1.39,1.38,3.75,60.5,19.2,13.0,1.13,
Constellation Br cdi,CBR,1.915,-,1.80,1.915,-,-,-,1.915,1.915,2.00,1.40,-,,-,-,-,69.96,2.7,-,-,
Dromana Estate,DMY,0.022,-,0.01,0.02,-,-,-,0.022,0.022,0.055,0.016,-,,-,0.01,-,-1.05,-,-,-,
Elders Ltd,ELD,0.505,3.5,0.505,0.51,133413,0.505,0.47,0.505,0.445,4.20,0.315,-,,-,1.63,-,-51.11,-,5.5,12.22,
Empire Beer Grp,EEE,0.061,0.1,0.06,0.065,2000,0.063,0.061,0.063,0.06,0.11,0.05,-,,-,0.07,-,0.49,12.4,0.1,1.67,
Farm Pride Foods,FRM,0.16,-,0.15,0.20,-,-,-,0.16,0.16,0.27,0.15,-,,-,0.40,-,-12.1,-,-,-,
FFI Hldgs,FFI,5.64,14,5.48,5.64,398,5.70,5.50,5.70,5.40,5.70,2.40,21,f,3.34,3.10,3.72,70.2,8.0,24.0,4.44,
Foster's Grp,FGL,5.70,-,5.70,5.72,56086,5.78,5.68,5.80,5.67,6.01,5.11,27.25,f,0.73,0.52,4.78,19.8,28.8,-6.0,-1.04,
Frankland River,FLR,0.007,-,0.008,0.018,-,-,-,0.007,0.007,0.047,0.005,-,,-,0.12,-,-1.96,-,-,-,
Freedom Nutritional,FNP,0.35,-,-,0.35,-,-,-,0.35,0.30,0.38,0.28,-,,-,0.20,-,4,8.8,5.0,16.67,
Gage Roads Brewing,GRB,0.093,0.3,0.092,0.093,318,0.093,0.092,0.093,0.085,0.185,0.056,-,,-,0.02,-,0.71,13.1,0.8,9.41,
Goodman Fielder,GFF,1.30,0.5,1.29,1.30,60093,1.305,1.29,1.33,1.275,1.78,1.275,11.25,,1.28,-0.16,8.65,14.4,9.0,-3.5,-2.62,
Graincorp Ltd,GNC,6.37,20,6.33,6.39,26699,6.41,6.28,6.41,5.70,8.85,5.10,22.27,f,2.86,4.78,3.50,63.62,10.0,72.0,12.74,
Hexima Ltd,HXL,0.28,6,0.26,0.325,19706,0.28,0.24,0.28,0.22,0.71,0.175,-,,-,0.36,-,-7.1,-,6.0,27.27,
Little World Bev,LWB,2.51,-,2.51,2.54,87,2.55,2.51,2.55,2.50,2.91,1.56,7,f,1.36,0.53,2.79,9.55,26.3,-4.0,-1.57,
Marine Produce Aust,MPA,0.031,0.3,0.031,0.039,26,0.031,0.031,0.031,0.028,0.06,0.015,-,,-,0.02,-,-2.4,-,0.3,10.71,
Maryborough Sugar,MSF,2.30,5,2.28,2.30,343,2.30,2.24,2.30,2.17,2.50,1.685,2.5,f,6.04,2.14,1.09,15.11,15.2,10.0,4.55,
Montec Intl,MTI,0.005,-,0.005,0.008,-,-,-,0.005,0.005,0.012,0.004,-,,-,-,-,-0.55,-,-,-,
Namoi Cotton ccu,NAM,0.385,1.5,0.38,0.39,271,0.385,0.38,0.39,0.36,0.49,0.35,2.5,,1.88,1.03,6.49,4.7,8.2,-0.5,-1.28,
Olea Australis,OLE,0.003,-,0.003,0.004,-,-,-,0.003,0.002,0.005,0.002,-,,-,-,-,-0.07,-,-,-,
Patties Foods Ltd,PFL,1.17,-4,1.17,1.195,246,1.21,1.17,1.21,1.15,1.545,0.865,5.5,f,1.84,0.26,4.70,10.1,11.6,-3.0,-2.5,
Primeag Aust,PAG,1.235,10.5,1.235,1.25,6986,1.24,1.145,1.24,1.07,1.24,0.98,-,,-,1.31,-,-5.96,-,16.0,14.88,
Prince Hill Wines,PHW,0.005,-,0.005,0.025,-,-,-,0.005,0.005,0.015,0.005,-,,-,0.02,-,-0.5,-,-,-,
Refresh Grp,RGP,0.075,-,-,0.069,-,-,-,0.075,0.075,0.075,0.05,-,,-,0.05,-,-0.79,-,-,-,
Ridley Corp,RIC,1.185,-0.5,1.17,1.185,1546,1.195,1.165,1.195,1.16,1.28,0.91,7,,1.22,0.82,5.91,8.51,13.9,-,-,
Select Harvests,SHV,3.81,-,3.81,3.85,24,3.81,3.80,3.85,3.60,4.81,2.75,10,f,4.27,1.80,2.62,42.7,8.9,22.0,6.13,
Soilsub Tech,SOI,0.01,-,0.01,0.011,10000,0.01,0.01,0.01,0.008,0.275,0.008,-,,-,-,-,-1,-,0.1,11.11,
Tandou Ltd,TAN,0.31,-1,0.30,0.31,240,0.31,0.31,0.33,0.31,0.40,0.215,-,,-,0.43,-,1.5,20.7,-2.0,-6.06,
Tassal Grp Ltd,TGR,1.39,-2,1.39,1.40,5244,1.41,1.385,1.43,1.385,2.10,1.38,8,,2.61,1.34,5.76,20.89,6.7,-3.5,-2.46,
Viterra Inc cdi,VTA,9.76,72,9.60,9.99,273,9.80,9.62,9.80,8.48,12.00,7.70,-,,-,-,-,8.57,113.9,84.0,9.42,
Warrnambool Cheese,WCB,3.16,-14,3.16,3.30,100,3.23,3.16,3.38,3.16,4.56,1.89,2,f,-,2.57,0.63,-31.4,-,-15.0,-4.53,
Webster Ltd,WBA,0.38,-,0.38,0.415,21,0.38,0.38,0.40,0.37,0.635,0.34,-,,-,0.89,-,4.09,9.3,2.0,5.56,
  9% cum pf,WBAPA,1.29,-,1.25,-,-,-,-,1.245,1.245,1.34,1.245,9,,-,-,6.98,-,-,4.5,3.61,
INDUSTRY GROUP: Household & Personal Products,,,,,,,,,,,,,,,,,,,,,,
ECO Quest,ECQ,0.076,-0.4,0.076,0.099,1874,0.08,0.075,0.099,0.075,0.21,0.06,-,,-,0.01,-,-2.49,-,-1.9,-20,
  opt mar11,ECQO,0.018,-,0.002,-,-,-,-,0.018,0.018,0.07,0.018,-,,-,-,-,-,-,-,-,
Healthzone Ltd,HZL,0.29,-,0.26,0.295,-,-,-,0.30,0.29,0.495,0.215,-,,-,-0.09,-,6.6,4.4,-1.0,-3.33,
SECTOR: Energy,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Energy Equipment & Services,,,,,,,,,,,,,,,,,,,,,,
Coretrack Ltd,CKK,0.175,-0.5,0.175,0.18,1410,0.175,0.17,0.185,0.165,0.315,0.129,-,,-,0.02,-,-3.3,-,1.5,9.37,
Jacka Res Ltd,JKA,0.19,1.5,0.185,0.19,250,0.19,0.185,0.19,0.175,0.205,0.16,-,,-,-,-,-,-,-0.5,-2.56,
Matrix C & E Ltd,MCE,2.92,3,2.88,2.93,3839,2.93,2.90,2.93,2.85,2.97,1.30,2,f,7.10,0.62,0.68,14.2,20.6,7.0,2.46,
Miclyn Exp Offshr,MIO,1.495,1,1.465,1.495,3129,1.495,1.465,1.50,1.465,1.95,1.37,-,,-,-,-,-,-,-0.5,-0.33,
Neptune Marine,NMS,0.27,-0.5,0.265,0.27,19136,0.28,0.27,0.305,0.27,0.90,0.175,-,,-,0.12,-,2.52,10.7,-0.5,-1.82,
  opt dec10,NMSO,0.093,0.4,0.093,0.099,150,0.093,0.093,0.10,0.089,0.69,0.06,-,,-,-,-,-,-,-0.7,-7,
Rheochem Plc cdi,RHE,0.105,-,0.08,0.099,-,-,-,0.105,0.08,0.18,0.075,-,,-,0.14,-,-11.69,-,2.5,31.25,
WorleyParsons Ltd,WOR,23.40,-,23.27,23.43,6024,23.48,23.28,23.73,22.90,31.79,19.95,90.5,f,1.51,0.16,3.87,136.3,17.2,26.0,1.12,
"""INDUSTRY: Oil, Gas & Consumable Fuels""",,,,,,,,,,,,,,,,,,,,,,
3D Oil Ltd,TDO,0.165,-0.5,0.165,0.17,312,0.165,0.165,0.175,0.165,0.39,0.093,-,,-,-,-,-0.27,-,-0.5,-2.94,
Adelaide Energy,ADE,0.091,-,0.088,0.091,-,-,-,0.091,0.08,0.215,0.08,-,,-,-,-,0.97,9.4,1.1,13.75,
Adelphi Energy,ADI,0.41,-,-,-,-,-,-,0.41,0.405,0.425,0.06,-,,-,-,-,-4.27,-,0.5,1.23,
Advance Energy,AVD,0.01,-,0.01,0.015,-,-,-,0.011,0.01,0.125,0.007,-,,-,-,-,-3.1,-,-0.5,-33.33,
AED Oil Ltd,AED,0.51,1,0.50,0.515,1235,0.515,0.51,0.52,0.49,0.755,0.435,-,,-,1.03,-,-48.17,-,1.5,3.03,
African Energy Res cdi,AFR,0.092,-0.1,0.086,0.093,500,0.092,0.092,0.095,0.083,0.24,0.059,-,,-,-,-,-1.13,-,1.0,12.2,
Agri Energy Ltd,AAE,0.012,0.1,0.011,0.012,20450,0.012,0.011,0.012,0.011,0.027,0.009,-,,-,-,-,15.8,0.1,0.1,9.09,
Alara Res Ltd,AUQ,0.105,-,0.105,0.13,274,0.105,0.105,0.13,0.105,0.25,0.055,-,,-,-,-,-1.9,-,-1.5,-12.5,
Amadeus Energy,AMU,0.255,-0.5,0.25,0.26,3046,0.265,0.255,0.27,0.24,0.34,0.175,-,,-,0.34,-,-10.17,-,1.5,6.25,
Antares Energy,AZZ,0.50,-1.5,0.49,0.50,50630,0.515,0.49,0.58,0.49,0.885,0.21,-,,-,-,-,-1.6,-,4.0,8.7,
Apac Coal,AAL,0.04,-,0.027,0.04,-,-,-,0.04,0.04,0.08,0.035,-,,-,-,-,1.53,2.6,0.5,14.29,
Apollo Gas Ltd,AZO,0.58,-2,0.58,0.61,987,0.61,0.58,0.61,0.58,0.87,0.35,-,,-,-,-,-,-,-,-,
Aquila Res,AQA,8.20,4,8.19,8.29,4734,8.30,8.12,8.30,7.41,11.38,5.418,-,,-,-,-,-14.8,-,80.0,10.81,
Arrow Energy,AOE,4.68,-,-,-,-,-,-,4.68,4.68,5.31,3.26,-,,-,2.13,-,15.38,30.4,-,-,
Atomic Res,ATQ,0.30,-1,0.30,0.31,5707,0.33,0.30,0.33,0.26,0.33,0.092,-,,-,-,-,-6.9,-,5.0,20,
  opt aug11,ATQO,0.11,1,0.10,0.11,2500,0.11,0.095,0.11,0.07,0.11,0.015,-,,-,-,-,-,-,4.0,57.14,
Aura Energy,AEE,0.14,0.5,0.135,0.15,950,0.14,0.135,0.15,0.135,0.33,0.12,-,,-,-,-,-3.57,-,-,-,
Aurora Oil & Gas,AUT,0.92,4,0.915,0.935,20739,0.92,0.88,0.92,0.815,0.92,0.11,-,,-,-,-,-1.8,-,10.0,12.2,
Aust Oil Co,AOC,0.088,-,0.088,0.105,-,-,-,0.088,0.088,0.16,0.07,-,,-,-,-,-3.81,-,-,-,
  opt dec11,AOCOA,0.015,-,0.007,0.015,-,-,-,0.015,0.015,0.03,0.01,-,,-,-,-,-,-,-,-,
Aust Renewable,ARW,0.011,-,0.011,0.012,6519,0.011,0.011,0.012,0.011,0.033,0.009,-,,-,0.01,-,-1.56,-,-0.1,-8.33,
Austex Oil Ltd,AOK,0.15,0.5,0.14,0.15,870,0.15,0.145,0.155,0.14,0.216,0.098,-,,-,-,-,-2.29,-,0.5,3.45,
  opt dec11,AOKO,0.027,-0.3,0.027,0.035,2554,0.03,0.027,0.032,0.027,0.04,0.023,-,,-,-,-,-,-,-0.4,-12.9,
Austin Explore,AKK,0.035,0.1,0.035,0.036,33817,0.037,0.034,0.04,0.034,0.09,0.027,-,,-,-,-,-2.49,-,-0.3,-7.89,
  opt nov11,AKKO,0.01,-,0.01,0.011,3000,0.011,0.01,0.015,0.01,0.031,0.007,-,,-,-,-,-,-,-0.3,-23.08,
AWE Ltd,AWE,1.70,-,1.70,1.71,16084,1.725,1.69,1.76,1.535,3.17,1.465,-,,-,1.74,-,1.43,118.9,14.0,8.97,
Bandanna Energy,BND,0.83,-6.5,0.84,0.87,1522,0.895,0.82,0.95,0.60,0.97,0.39,-,,-,-,-,-0.73,-,25.0,43.1,
Baraka Pet,BKP,0.003,-,0.003,0.004,1000,0.003,0.003,0.003,0.003,0.009,0.003,-,,-,-,-,-0.03,-,-,-,
Bass Strait Oil Co,BAS,0.027,-,0.027,0.029,-,-,-,0.029,0.026,0.068,0.024,-,,-,-,-,-0.62,-,-,-,
Beach Energy Ltd,BPT,0.70,0.5,0.70,0.705,20605,0.705,0.695,0.705,0.67,1.04,0.655,1.75,p,9.17,1.27,2.50,16.05,4.4,3.0,4.48,
Berkeley Res,BKY,1.23,1,1.225,1.23,1206,1.24,1.215,1.30,1.215,1.595,0.905,-,,-,-,-,-8.92,-,-5.0,-3.91,
  opt may13,BKYO,0.55,-,0.45,0.62,-,-,-,0.62,0.55,0.85,0.40,-,,-,-,-,-,-,-5.0,-8.33,
Blue Energy Ltd,BUL,0.14,1,0.135,0.14,23330,0.14,0.125,0.14,0.125,0.335,0.12,-,,-,-,-,-2.16,-,-,-,
Boss Energy Ltd,BOE,0.03,-,0.025,0.079,-,-,-,0.03,0.03,0.065,0.03,-,,-,-,-,-4.42,-,-,-,
  opt nov10,BOEO,0.001,-,0.001,-,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-,
Bounty Oil & Gas,BUY,0.094,0.2,0.093,0.094,15077,0.094,0.091,0.10,0.091,0.178,0.031,-,,-,-,-,1.9,4.9,-0.2,-2.08,
Bow Energy Ltd,BOW,1.39,-3,1.385,1.39,6038,1.41,1.38,1.43,1.29,1.605,0.905,-,,-,-,-,4.42,31.4,10.0,7.75,
Bowen Energy Ltd,BWN,0.055,0.2,0.055,0.09,225,0.055,0.055,0.055,0.053,0.16,0.043,-,,-,-,-,-15.1,-,0.2,3.77,
Buccaneer Energy,BCC,0.042,0.1,0.041,0.042,21643,0.042,0.041,0.044,0.04,0.17,0.034,-,,-,-,-,-6.33,-,-,-,
  opt nov12,BCCO,0.022,-0.3,0.022,0.025,3100,0.023,0.022,0.026,0.022,0.105,0.007,-,,-,-,-,-,-,-0.3,-12,
Burleson Energy,BUR,0.08,0.3,0.079,0.08,7717,0.08,0.077,0.084,0.077,0.125,0.044,-,,-,-,-,-1.75,-,-0.3,-3.61,
  opt aug10,BURO,0.001,-0.1,0.001,0.002,3730,0.001,0.001,0.002,0.001,0.029,0.001,-,,-,-,-,-,-,-0.1,-50,
Buru Energy,BRU,0.32,0.5,0.315,0.32,87,0.325,0.32,0.33,0.315,0.41,0.175,-,,-,-,-,11.57,2.8,-0.5,-1.54,
  opt oct10,BRUO,0.004,-,0.004,0.006,23,0.004,0.004,0.004,0.003,0.015,0.003,-,,-,-,-,-,-,0.1,33.33,
Callabonna Uranium,CUU,0.009,-,0.008,0.009,25500,0.009,0.008,0.009,0.008,0.031,0.008,-,,-,0.01,-,-0.9,-,-,-,
Caltex Aust,CTX,10.33,-7,10.32,10.39,4804,10.41,10.25,10.76,10.18,13.63,8.01,25,f,4.65,10.48,2.42,116.3,8.9,6.0,0.58,
Carbon Energy,CNX,0.325,-1,0.32,0.325,6134,0.33,0.32,0.335,0.32,0.885,0.29,-,,-,-,-,-1.87,-,0.5,1.56,
Carbon Min Ltd,CRM,3.20,10,3.11,3.20,50,3.20,3.20,3.25,3.05,3.60,3.00,-,,-,-,-,-0.9,-,-15.0,-4.48,
Carnarvon Pet,CVN,0.39,-,0.385,0.39,21026,0.39,0.38,0.405,0.38,0.655,0.30,-,,-,0.05,-,3.3,11.8,1.0,2.63,
Carpathian Res,CPN,0.025,-,0.025,0.03,-,-,-,0.025,0.025,0.07,0.022,-,,-,-,-,-0.52,-,-,-,
Caspian Oil & Gas,CIG,0.008,-,0.008,0.009,-,-,-,0.009,0.008,0.024,0.007,-,,-,-,-,-0.1,-,-0.1,-11.11,
Cauldron Energy,CXU,0.24,0.5,0.225,0.25,288,0.24,0.23,0.255,0.215,0.57,0.21,-,,-,-,-,-8.74,-,-2.0,-7.69,
Centennial Coal,CEY,5.98,-2,5.98,5.99,20253,6.00,5.98,6.02,5.98,6.05,2.97,8,p,1.98,1.87,1.34,15.8,37.8,-,-,
Central Pet,CTP,0.063,0.6,0.062,0.063,82451,0.063,0.057,0.063,0.056,0.223,0.053,-,,-,-,-,-1.6,-,0.6,10.53,
  opt mar14,CTPO,0.029,0.1,0.028,0.029,23914,0.029,0.027,0.029,0.025,0.12,0.025,-,,-,-,-,-,-,0.4,16,
Coal & Allied Ind  ,CNA,100.00,94,99.99,100.00,619,100.98,99.42,100.98,97.71,108.00,74.06,800,f,1.10,19.26,8.00,877.4,11.4,300.0,3.09,
Coal FE Res,CES,0.055,-0.1,0.055,0.064,2300,0.056,0.051,0.071,0.036,0.12,0.02,-,,-,-,-,-1.08,-,2.2,66.67,
Coalworks Ltd,CWK,0.47,3.5,0.46,0.47,4261,0.47,0.445,0.47,0.385,0.565,0.26,-,,-,0.13,-,-1.8,-,8.0,20.51,
Cockatoo Coal,COK,0.515,2,0.515,0.52,49093,0.525,0.50,0.525,0.46,0.605,0.31,-,,-,0.21,-,-13.94,-,5.5,11.96,
Comet Ridge Ltd,COI,0.185,-,0.18,0.185,250,0.185,0.185,0.185,0.165,0.50,0.145,-,,-,-,-,-13.41,-,2.5,15.62,
Cooper Energy Ltd,COE,0.425,1.5,0.42,0.43,7607,0.43,0.405,0.43,0.40,0.58,0.355,-,,-,0.45,-,7.1,6.0,2.0,4.94,
Cougar Energy,CXY,0.075,-,-,-,-,-,-,0.075,0.075,0.155,0.072,-,,-,0.04,-,-0.5,-,-,-,
Crossland Uranium,CUX,0.12,-,0.11,0.12,355,0.12,0.12,0.12,0.105,0.235,0.078,-,,-,-,-,-0.82,-,1.5,14.29,
CUE Energy Resource,CUE,0.285,-,0.28,0.285,4452,0.285,0.275,0.285,0.27,0.325,0.19,-,,-,0.09,-,0.6,47.5,1.0,3.64,
Curnamona Energy,CUY,0.19,-,0.185,0.215,-,-,-,0.19,0.18,0.515,0.15,-,,-,-,-,-0.83,-,1.0,5.56,
Dart Energy Ltd,DTE,0.75,-2,0.75,0.77,78842,0.785,0.745,0.81,0.745,0.88,0.745,-,,-,-,-,-,-,-0.5,-0.66,
Deep Yellow Ltd,DYL,0.205,-,0.20,0.205,8901,0.205,0.195,0.215,0.19,0.405,0.12,-,,-,-,-,-0.28,-,-,-,
Desert Energy,DSN,0.10,-,0.10,0.13,579,0.105,0.10,0.11,0.09,0.25,0.09,-,,-,-,-,-4.73,-,-1.0,-9.09,
Drillsearch Energy,DLS,0.066,-,0.065,0.067,2815,0.066,0.064,0.07,0.063,0.11,0.044,-,,-,0.04,-,-0.73,-,-0.4,-5.71,
Earth Heat Res cdi,EHR,0.038,0.8,0.035,0.039,22714,0.038,0.03,0.038,0.024,0.044,0.006,-,,-,-,-,0.27,14.1,1.3,52,
East Energy Resource,EER,0.21,-,0.205,0.21,1049,0.21,0.21,0.23,0.205,0.375,0.078,-,,-,-,-,-0.83,-,-0.5,-2.33,
Eastern Star Gas,ESG,0.915,2,0.91,0.915,31790,0.915,0.885,0.915,0.855,1.165,0.615,-,,-,-,-,-0.8,-,5.5,6.4,
Eden Energy Ltd,EDE,0.069,0.1,0.067,0.069,80,0.069,0.069,0.069,0.064,0.20,0.055,-,,-,-,-,-0.18,-,0.5,7.81,
Elixir Pet Ltd,EXR,0.052,-0.2,0.053,0.055,250,0.053,0.052,0.06,0.05,0.064,0.037,-,,-,-,-,-5.9,-,0.1,1.96,
ELK Pet,ELK,0.105,-,0.105,0.11,-,-,-,0.105,0.10,0.465,0.09,-,,-,-,-,-5.92,-,-,-,
Emerald Oil & Gas,EMR,0.02,0.1,0.019,0.02,5000,0.02,0.02,0.02,0.019,0.064,0.019,-,,-,-,-,-2.23,-,-,-,
Empire Oil & Gas,EGO,0.013,-,0.013,0.014,42200,0.014,0.013,0.014,0.013,0.018,0.007,-,,-,-,-,-0.02,-,-0.1,-7.14,
Encounter Res,ENR,0.34,-,0.32,0.34,900,0.34,0.305,0.38,0.305,0.48,0.185,-,,-,-,-,-2.77,-,-,-,
Endocoal Ltd,EOC,0.47,-2,0.45,0.47,1248,0.49,0.46,0.49,0.37,0.80,0.35,-,,-,-,-,-,-,8.0,20.51,
Energia Min Ltd,EMX,0.16,-,0.16,0.165,-,-,-,0.16,0.14,0.23,0.09,-,,-,-,-,-3.26,-,-,-,
Energy And Min,EMA,0.245,-,0.24,0.245,2333,0.245,0.225,0.25,0.21,0.305,0.115,-,,-,-,-,-1.8,-,1.0,4.26,
  opt jul11,EMAO,0.04,-,0.036,0.043,-,-,-,0.045,0.04,0.089,0.02,-,,-,-,-,-,-,-0.5,-11.11,
Energy Metals Ltd,EME,0.65,-,0.65,0.70,3199,0.67,0.65,0.67,0.555,1.17,0.43,-,,-,-,-,-1.78,-,9.5,17.12,
Energy Res,ERA,13.88,-30,13.86,13.97,2083,14.17,13.85,14.25,13.56,27.37,12.51,33,f,2.66,-,2.38,87.9,15.8,10.0,0.73,
Energy Ventures,EVE,0.037,-,0.033,0.037,-,-,-,0.037,0.035,0.091,0.024,-,,-,0.05,-,-1.14,-,0.4,12.12,
Entek Energy Ltd,ETE,0.175,-,0.175,0.18,1927,0.175,0.17,0.185,0.17,0.305,0.12,-,,-,-,-,-1.44,-,-1.0,-5.41,
Equatorial Coal,EQX,0.46,-,0.46,0.47,132,0.46,0.46,0.48,0.40,0.61,0.039,-,,-,-,-,-1.24,-,7.0,17.95,
ERO Min Ltd,ERO,0.021,-,0.022,0.026,-,-,-,0.023,0.02,0.076,0.015,-,,-,-,-,-6.4,-,-0.1,-4.55,
Erongo Energy,ERN,0.06,-,0.05,0.074,-,-,-,0.075,0.06,0.15,0.048,-,,-,-,-,-1.34,-,-1.5,-20,
  opt jun13,ERNO,0.04,-,0.02,-,-,-,-,0.04,0.04,0.04,0.027,-,,-,-,-,-,-,-,-,
Esperance Min,ESM,0.045,-,0.045,0.048,100,0.045,0.045,0.045,0.045,0.10,0.035,-,,-,-,-,-3.94,-,-0.3,-6.25,
European Gas,EPG,0.24,-0.5,0.21,0.245,250,0.24,0.24,0.245,0.215,0.275,0.085,-,,-,-,-,-4.31,-,1.5,6.67,
Excelsior Gold,EXG,0.034,-0.1,0.034,0.037,1670,0.035,0.034,0.035,0.034,0.125,0.033,-,,-,-,-,-0.88,-,-0.1,-2.86,
  opt oct10,EXGO,-,-,-,0.001,-,-,-,0.001,0.001,0.01,0.001,-,,-,-,-,-,-,-,-,
Exoma Energy Ltd,EXE,0.22,-,0.22,0.24,195,0.22,0.22,0.24,0.22,0.325,0.15,-,,-,-,-,-5.62,-,-2.0,-8.33,
  opt mar11,EXEO,0.055,-,0.055,0.07,1000,0.056,0.055,0.065,0.055,0.125,0.03,-,,-,-,-,-,-,-1.0,-15.38,
  opt sep12,EXEOA,0.15,-,0.14,0.15,-,-,-,0.15,0.14,0.21,0.075,-,,-,-,-,-,-,1.0,7.14,
Extract Res,EXT,6.72,2,6.70,6.75,2093,6.79,6.67,6.84,6.61,11.45,6.29,-,,-,-,-,-4.96,-,3.0,0.45,
FAR Ltd,FAR,0.056,-0.1,0.056,0.057,4213,0.058,0.056,0.059,0.055,0.155,0.037,-,,-,-,-,0.34,16.5,-0.1,-1.75,
Fission Energy,FIS,0.095,-,0.086,0.095,-,-,-,0.10,0.08,0.20,0.073,-,,-,-,-,-0.56,-,1.0,11.76,
  opt feb11,FISO,0.012,-,0.005,0.012,-,-,-,0.012,0.012,0.07,0.01,-,,-,-,-,-,-,-,-,
Galilee Energy,GLL,0.195,1,0.18,0.195,2960,0.195,0.185,0.20,0.18,0.90,0.15,-,,-,-,-,-4.1,-,1.5,8.33,
Gas2Grid Ltd,GGX,0.033,0.7,0.023,0.026,1360,0.033,0.024,0.033,0.024,0.085,0.021,-,,-,-,-,-0.51,-,0.5,17.86,
  opt nov10,GGXO,0.005,-,-,0.008,-,-,-,0.005,0.005,0.01,0.005,-,,-,-,-,-,-,-,-,
GB Energy Ltd,GBX,0.025,-,0.03,0.03,-,-,-,0.025,0.025,0.043,0.02,-,,-,-,-,-3.62,-,-,-,
